49.59541,-7.82261,17.25149,MZFCUP3_A
49.60267,-7.85968,17.24001,MZFCUP3_A
49.58211,-7.82328,17.23655,MZFCUP3_A
44.14532,-3.74299,12.53759,MZFCUP3_A
44.09782,-3.73313,12.55305,MZFCUP3_A
44.06611,-3.7243,12.52201,MZFCUP3_A
39.12709,1.32498,8.20058,MZFCUP3_A
39.10825,1.314,8.22334,MZFCUP3_A
39.06367,1.3062,8.20178,MZFCUP3_A
43.90851,-0.03764,10.32906,MZFCUP3_A
43.79377,-0.06362,10.28736,MZFCUP3_A
43.72383,-0.05303,10.27782,MZFCUP3_A
46.35975,-0.81249,10.60754,MZFCUP3_A
46.2297,-0.81471,10.57144,MZFCUP3_A
46.19744,-0.82285,10.61015,MZFCUP3_A
34.56952,4.34494,6.23406,MZFCUP3_A
34.76207,4.38962,6.21628,MZFCUP3_A
35.11299,4.33709,6.24742,MZFCUP3_A
42.48316,0.21868,12.81435,MZFCUP3_A
42.59552,0.17438,12.86919,MZFCUP3_A
42.67572,0.13027,12.96653,MZFCUP3_A
38.13162,7.93506,7.33357,MZFCUP3_A
38.00348,7.89097,7.33508,MZFCUP3_A
37.83525,7.8111,7.31552,MZFCUP3_A
45.8131012,-3.203640224,12.36015612,MLPCUP3_B
45.76403992,-3.16309919,12.34459718,MLPCUP3_B
45.74220987,-3.170400896,12.33736422,MLPCUP3_B
41.93806722,1.22507975,8.120158612,MLPCUP3_B
41.90705112,1.268249161,8.116143385,MLPCUP3_B
41.86357268,1.253489734,8.049914472,MLPCUP3_B
44.82230455,-1.960140636,12.37741827,MLPCUP3_B
44.94161932,-1.912345217,12.36889974,MLPCUP3_B
45.25799125,-2.005746708,12.44086584,MLPCUP3_B
52.22617166,-7.425829653,18.08493998,MLPCUP3_B
52.14111549,-7.433149655,18.04467884,MLPCUP3_B
51.76477451,-7.359867604,18.01138098,MLPCUP3_B
54.26913883,-10.61786922,23.90657394,MLPCUP3_B
54.72142662,-10.69085739,23.99467362,MLPCUP3_B
54.81596576,-10.75421415,23.97417977,MLPCUP3_B
57.32497282,-10.82924107,22.94767311,MLPCUP3_B
57.33077866,-10.84956086,22.90053,MLPCUP3_B
57.28818107,-10.87312654,22.83394092,MLPCUP3_B
59.90951177,-10.42225311,27.31692682,MLPCUP3_B
59.86343371,-10.45535098,27.25346925,MLPCUP3_B
59.98708556,-10.40751237,27.83114106,MLPCUP3_B
68.07364692,-7.540806812,37.60976398,MLPCUP3_B
68.20813676,-7.387414865,37.67399608,MLPCUP3_B
68.18391624,-7.383593318,37.66190803,MLPCUP3_B
42.17732398,-3.114140507,13.02343488,MLPCUP3_A
42.15425605,-2.971830319,12.96759145,MLPCUP3_A
42.28473324,-3.177479285,13.06419558,MLPCUP3_A
32.97555812,1.627878395,6.347460728,MLPCUP3_A
32.91474584,1.725191419,6.302896959,MLPCUP3_A
32.87121574,1.747756295,6.292251901,MLPCUP3_A
35.87818468,-0.008365457,6.343010872,MLPCUP3_A
35.8936459,-0.057474473,6.323590864,MLPCUP3_A
35.89750977,-0.030305667,6.316085344,MLPCUP3_A
34.23980682,1.967468231,6.237649114,MLPCUP3_A
33.88271844,1.906700176,6.290847208,MLPCUP3_A
33.83457917,1.937036966,6.285008363,MLPCUP3_A
38.32624145,-0.514618151,10.15443905,MLPCUP3_A
38.2891948,-0.491524935,10.0975895,MLPCUP3_A
38.28036672,-0.493676972,10.11047637,MLPCUP3_A
37.58273625,2.086333183,8.366412078,MLPCUP3_A
37.5101505,2.100165993,8.317662865,MLPCUP3_A
37.51378447,2.092594529,8.306552787,MLPCUP3_A
38.39842534,-0.009545648,10.80189263,MLPCUP3_A
38.30331377,-0.038987842,10.80181084,MLPCUP3_A
38.21671956,-0.106799082,10.80989726,MLPCUP3_A
42.65304615,-0.892906386,13.58401834,MLPCUP3_A
42.48164261,-0.853692416,13.53205105,MLPCUP3_A
42.37037648,-0.854287181,13.44317056,MLPCUP3_A
46.84170008,-7.359178172,14.54652388,MZFCUP3_B
46.82193108,-7.400293214,14.54028267,MZFCUP3_B
46.85487251,-7.390705157,14.59429317,MZFCUP3_B
45.03114896,-5.337753513,11.61175067,MZFCUP3_B
45.05349037,-5.262572856,11.56929626,MZFCUP3_B
44.98781587,-5.296249705,11.60415756,MZFCUP3_B
38.77558584,0.615739996,5.561080543,MZFCUP3_B
38.75303302,0.548546973,5.599771723,MZFCUP3_B
38.73914512,0.616242518,5.591358416,MZFCUP3_B
34.97120207,4.843979806,4.110827829,MZFCUP3_B
34.9491635,4.86939777,4.111237938,MZFCUP3_B
34.94515444,4.843171374,4.104325762,MZFCUP3_B
39.54339197,1.487804127,9.790837995,MZFCUP3_B
39.52314651,1.575069005,9.646727546,MZFCUP3_B
39.60403994,1.70888327,9.463517025,MZFCUP3_B
49.85317316,5.900685475,21.01698557,MZFCUP3_B
49.77870301,5.939437451,20.98309647,MZFCUP3_B
49.48761627,6.027978238,20.70249559,MZFCUP3_B
51.29356049,0.535557443,20.89112307,MZFCUP3_B
51.18538425,0.549486518,20.79942228,MZFCUP3_B
51.12077289,0.572590982,20.7694399,MZFCUP3_B
55.99656778,0.963002149,26.24939733,MZFCUP3_B
56.50983547,0.285703926,26.83617357,MZFCUP3_B
56.66487065,0.28348952,26.85005895,MZFCUP3_B
47.58903319,-5.848873016,14.37698732,MZFCUP3_E
47.50786549,-5.797878899,14.29645685,MZFCUP3_E
47.48076342,-5.778793331,14.28216799,MZFCUP3_E
48.15654915,-6.654047281,13.1583086,MZFCUP3_E
48.18939812,-6.669304912,13.14537164,MZFCUP3_E
48.16918735,-6.654365189,13.08478284,MZFCUP3_E
