48.39457398,-7.433476532,16.4426858,CUP1
48.2701142,-5.986914221,14.49953503,CUP1
48.41965903,-6.822595586,15.62323649,CUP1
47.9014584,-2.53692268,9.354791462,CUP1
44.47290595,-4.552044993,13.26180887,CUP1
44.88131853,-1.878261928,11.35342234,CUP1
44.30455226,-3.619359779,13.44421964,CUP1
43.90271161,-3.053647731,13.25926638,CUP1
43.40855569,-2.953204077,13.07405446,CUP1
40.36433256,-0.407626429,10.65316198,CUP1
40.09776053,-0.321451752,10.59119578,CUP1
40.26260944,-0.2750847,10.65478437,CUP1
44.94722263,-5.015606792,17.23376937,CUP1
44.74062029,-5.072616313,17.27926261,CUP1
44.68839638,-5.060509608,17.2725735,CUP1
46.42925059,-6.748182022,19.26530505,CUP1
46.086956,-6.643006302,19.17027403,CUP1
46.30082801,-6.641266146,19.20096939,CUP1
43.8475619,-5.490292133,18.56500728,CUP1
44.41166536,-5.557550412,18.69438704,CUP1
45.56151996,-5.548465842,18.91294169,CUP1
51.78855997,-8.880764623,24.59480572,CUP1
51.47917987,-8.561256918,24.34988313,CUP1
51.65696441,-8.581415607,24.42259139,CUP1
35.68803217,1.997371598,10.64447856,CUP2
36.08422076,3.032222154,9.955710809,CUP2
35.7502765,3.01436215,9.937018822,CUP2
36.31336678,1.18606023,11.5519963,CUP2
36.28483325,1.223698762,11.57017644,CUP2
36.27721905,1.205277229,11.55308201,CUP2
38.51772437,1.186168498,10.89039514,CUP2
38.53872301,1.213486077,10.88406864,CUP2
38.58765706,1.128118277,10.8905769,CUP2
42.53180233,-0.986573928,14.20412034,CUP2
42.48620614,-0.928942975,14.17765254,CUP2
42.43444437,-0.907516489,14.18308357,CUP2
34.97921138,5.96849896,8.212198301,CUP2
34.95717973,5.994600118,8.189644684,CUP2
34.95717973,5.960152941,8.162642652,CUP2
33.9870497,6.935382531,8.657734458,CUP2
34.11167512,6.981646883,8.641035588,CUP2
34.15307948,6.979379209,8.619371168,CUP2
37.7327275,1.07602467,11.8901718,CUP2
37.81190245,1.155036113,11.87672882,CUP2
37.84422516,1.209180653,11.83901947,CUP2
36.13021126,0.610755883,11.91926804,CUP2
36.13595437,0.611904747,11.94126059,CUP2
36.22957994,0.604792003,11.94178289,CUP2
49.59541,-7.82261,17.25149,CUP3
49.60267,-7.85968,17.24001,CUP3
49.58211,-7.82328,17.23655,CUP3
44.14532,-3.74299,12.53759,CUP3
44.09782,-3.73313,12.55305,CUP3
44.06611,-3.72430,12.52201,CUP3
39.12709,1.32498,8.20058,CUP3
39.10825,1.31400,8.22334,CUP3
39.06367,1.30620,8.20178,CUP3
43.90851,-0.03764,10.32906,CUP3
43.79377,-0.06362,10.28736,CUP3
43.72383,-0.05303,10.27782,CUP3
46.35975,-0.81249,10.60754,CUP3
46.22970,-0.81471,10.57144,CUP3
46.19744,-0.82285,10.61015,CUP3
34.56952,4.34494,6.23406,CUP3
34.76207,4.38962,6.21628,CUP3
35.11299,4.33709,6.24742,CUP3
42.48316,0.21868,12.81435,CUP3
42.59552,0.17438,12.86919,CUP3
42.67572,0.13027,12.96653,CUP3
38.13162,7.93506,7.33357,CUP3
38.00348,7.89097,7.33508,CUP3
37.83525,7.81110,7.31552,CUP3
44.94022,-3.82216,15.55869,VST
45.08139,-3.73901,15.42162,VST
45.11763,-3.77161,15.37512,VST
40.51786,0.72076,9.69225,VST
40.48200,0.67689,9.71638,VST
40.44610,0.69182,9.73422,VST
39.44540,-0.53950,10.22585,VST
39.41153,-0.59414,10.24818,VST
39.35216,-0.62432,10.24357,VST
32.97556,8.44935,5.72594,VST
33.08162,8.52746,5.74314,VST
33.13555,8.53004,5.71037,VST
37.00941,3.45461,7.56221,VST
36.90923,3.42099,7.56409,VST
36.82360,3.46238,7.52857,VST
36.23149,11.76148,8.51333,VST
36.04391,11.76267,8.47084,VST
35.88978,11.75660,8.38724,VST
32.96471,8.40512,5.57701,VST
32.94517,8.32538,5.59852,VST
32.90822,8.42994,5.53481,VST
46.98761,-1.49518,18.56596,VST
46.93642,-1.59965,18.53213,VST
46.89304,-1.51519,18.53000,VST
50.08869,-7.37443,16.30427,MTD
49.96576,-7.26080,16.16688,MTD
49.92149,-7.23568,16.13946,MTD
47.57101,-3.77555,13.45817,MTD
47.51689,-3.77058,13.42849,MTD
47.49625,-3.75379,13.41943,MTD
44.00404,-3.78029,12.66388,MTD
44.03293,-3.81709,12.66023,MTD
44.03148,-3.82436,12.66665,MTD
40.71265,-0.23640,11.04160,MTD
40.76921,-0.24522,11.05132,MTD
40.74983,-0.22038,11.04391,MTD
38.51247,1.92965,10.85298,MTD
