46.98891705,-3.353584568,15.87877874,MLPMNB_A
46.35440171,-4.886795594,15.65317958,MLPMNB_A
47.16936832,-4.999930776,16.3954581,MLPMNB_A
38.88807235,-0.63042154,11.93874171,MLPMNB_A
38.88116341,-0.608515754,11.92324859,MLPMNB_A
38.86388344,-0.660090725,11.90419993,MLPMNB_A
39.59057405,-0.527020395,7.389890523,MLPMNB_A
39.28244601,-0.626143299,7.632249848,MLPMNB_A
37.07228891,0.662786145,6.376923324,MLPMNB_A
37.96955716,2.133700286,6.753832106,MLPMNB_A
37.95705015,2.155788609,6.732268286,MLPMNB_A
37.93559605,2.104960764,6.724886354,MLPMNB_A
37.58454838,3.554351078,7.671049244,MLPMNB_A
37.49379154,3.498347493,7.634179346,MLPMNB_A
37.44283291,3.493756143,7.611391254,MLPMNB_A
38.21140888,2.278357207,9.256485511,MLPMNB_A
38.12452011,2.25849946,9.165428678,MLPMNB_A
38.00169147,2.297062689,9.119985846,MLPMNB_A
40.97671933,-0.095029505,12.9501511,MLPMNB_A
40.87717684,-0.139684373,12.87628437,MLPMNB_A
40.06798464,0.099731506,12.37812127,MLPMNB_A
39.47077731,5.534760607,11.79200636,MLPMNB_A
39.39627662,5.547837436,11.73677685,MLPMNB_A
39.29776395,5.545781736,11.64726783,MLPMNB_A
45.04092534,-2.366178203,13.98458383,MLPMNB_B
45.0562819,-2.406580476,13.97578489,MLPMNB_B
45.06744546,-2.416024128,13.9950324,MLPMNB_B
46.25119017,-4.567888384,13.45886734,MLPMNB_B
46.25790261,-4.596821325,13.44265495,MLPMNB_B
46.27400657,-4.571746072,13.46764274,MLPMNB_B
51.057194,-8.352290066,17.61324067,MLPMNB_B
51.11730806,-8.372344356,17.6099041,MLPMNB_B
51.18999459,-8.380468265,17.65387232,MLPMNB_B
54.54518026,-10.59642891,21.51311795,MLPMNB_B
54.45724992,-10.60985765,21.49608257,MLPMNB_B
54.39535786,-10.63938024,21.46537981,MLPMNB_B
56.47221122,-9.90750532,23.95877026,MLPMNB_B
56.48310646,-10.00718406,23.90796912,MLPMNB_B
56.53654478,-9.921498014,23.92821927,MLPMNB_B
57.66020377,-10.83639852,25.0202203,MLPMNB_B
57.65540881,-10.9043242,24.97899479,MLPMNB_B
57.64773557,-10.87591414,24.96576507,MLPMNB_B
57.11242703,-9.171430762,27.46020352,MLPMNB_B
57.23098373,-9.219563254,27.51116873,MLPMNB_B
57.18632713,-9.223283636,27.49197408,MLPMNB_B
63.72289856,-10.44618701,32.87416261,MLPMNB_B
63.91236958,-10.51426791,32.95954592,MLPMNB_B
64.06119162,-10.61019744,32.97595057,MLPMNB_B
46.39051198,-4.107728646,13.05864061,MLPMNB_E
46.42524537,-4.082525287,13.06919841,MLPMNB_E
46.39986708,-4.079307709,13.07202834,MLPMNB_E
